column_name,Contain Value,Ratio
system.overlays.NpIVrCHatLgsVZoR.system.damage.t4PnP1mLQnxt0Vu0.materials,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.system.damage.t4PnP1mLQnxt0Vu0.type,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.system.heightening.damage.t4PnP1mLQnxt0Vu0,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.system.heightening.interval,1,0.0005827505827505828
system.overlays.NpIVrCHatLgsVZoR.system.heightening.type,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.name,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.overlayType,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.sort,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.system.damage.8dOIX3NNAKkHeHVH.applyMod,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.system.damage.8dOIX3NNAKkHeHVH.formula,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.system.damage.8dOIX3NNAKkHeHVH.kinds,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.system.damage.8dOIX3NNAKkHeHVH.materials,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.system.damage.8dOIX3NNAKkHeHVH.type,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.system.heightening.damage.8dOIX3NNAKkHeHVH,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.system.heightening.interval,1,0.0005827505827505828
system.overlays.Q9TwuY4EmdxnJF1I.system.heightening.type,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.name,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.overlayType,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.sort,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.system.damage.nMMXarqRmT50OrII.applyMod,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.system.damage.nMMXarqRmT50OrII.formula,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.system.damage.nMMXarqRmT50OrII.kinds,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.system.damage.nMMXarqRmT50OrII.materials,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.system.damage.nMMXarqRmT50OrII.type,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.system.heightening.damage.nMMXarqRmT50OrII,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.system.heightening.interval,1,0.0005827505827505828
system.overlays.WkWzYf33w2Z6JuF5.system.heightening.type,1,0.0005827505827505828
system.damage.S01QYJk4ki5zDbr9.applyMod,1,0.0005827505827505828
system.damage.S01QYJk4ki5zDbr9.formula,1,0.0005827505827505828
system.damage.S01QYJk4ki5zDbr9.kinds,1,0.0005827505827505828
system.damage.S01QYJk4ki5zDbr9.materials,1,0.0005827505827505828
system.damage.S01QYJk4ki5zDbr9.type,1,0.0005827505827505828
system.overlays.CuGW0j3SYzsrf89R.name,1,0.0005827505827505828
system.overlays.CuGW0j3SYzsrf89R.overlayType,1,0.0005827505827505828
system.overlays.CuGW0j3SYzsrf89R.sort,1,0.0005827505827505828
system.overlays.CuGW0j3SYzsrf89R.system.damage.0.category,1,0.0005827505827505828
system.overlays.CuGW0j3SYzsrf89R.system.defense.save.statistic,1,0.0005827505827505828
system.overlays.CuGW0j3SYzsrf89R.system.rules,1,0.0005827505827505828
system.overlays.zkpyb1D8OCsASYRi.name,1,0.0005827505827505828
system.overlays.zkpyb1D8OCsASYRi.overlayType,1,0.0005827505827505828
system.overlays.zkpyb1D8OCsASYRi.sort,1,0.0005827505827505828
system.overlays.zkpyb1D8OCsASYRi.system.damage.0.category,1,0.0005827505827505828
system.overlays.zkpyb1D8OCsASYRi.system.damage.0.formula,1,0.0005827505827505828
system.overlays.zkpyb1D8OCsASYRi.system.defense.save.statistic,1,0.0005827505827505828
system.overlays.zkpyb1D8OCsASYRi.system.heightening.damage.0,1,0.0005827505827505828
system.overlays.zkpyb1D8OCsASYRi.system.rules,1,0.0005827505827505828
system.traits.selected.fire,1,0.0005827505827505828
system.traits.selected.good,1,0.0005827505827505828
system.overlays.jnp3ni6b93pdifaq._id,1,0.0005827505827505828
system.overlays.jnp3ni6b93pdifaq.overlayType,1,0.0005827505827505828
system.overlays.jnp3ni6b93pdifaq.sort,1,0.0005827505827505828
system.overlays.jnp3ni6b93pdifaq.system.area.areaType,1,0.0005827505827505828
system.overlays.jnp3ni6b93pdifaq.system.area.value,1,0.0005827505827505828
system.overlays.jnp3ni6b93pdifaq.system.damage.0.applyMod,1,0.0005827505827505828
system.overlays.jnp3ni6b93pdifaq.system.time.value,1,0.0005827505827505828
system.overlays.lq4yc6ojcujar4xa.overlayType,1,0.0005827505827505828
system.overlays.lq4yc6ojcujar4xa.sort,1,0.0005827505827505828
system.overlays.lq4yc6ojcujar4xa.system.area.areaType,1,0.0005827505827505828
system.overlays.lq4yc6ojcujar4xa.system.area.type,1,0.0005827505827505828
system.overlays.lq4yc6ojcujar4xa.system.area.value,1,0.0005827505827505828
system.overlays.lq4yc6ojcujar4xa.system.time.value,1,0.0005827505827505828
system.overlays.pf2bpfyrg68sglcv._id,1,0.0005827505827505828
system.overlays.pf2bpfyrg68sglcv.overlayType,1,0.0005827505827505828
system.overlays.pf2bpfyrg68sglcv.sort,1,0.0005827505827505828
system.overlays.pf2bpfyrg68sglcv.system.area.areaType,1,0.0005827505827505828
system.overlays.pf2bpfyrg68sglcv.system.area.value,1,0.0005827505827505828
system.overlays.pf2bpfyrg68sglcv.system.damage.0.applyMod,1,0.0005827505827505828
system.overlays.pf2bpfyrg68sglcv.system.time.value,1,0.0005827505827505828
system.overlays.CufbZVoGmuZokCjW._id,1,0.0005827505827505828
system.overlays.CufbZVoGmuZokCjW.name,1,0.0005827505827505828
system.overlays.CufbZVoGmuZokCjW.overlayType,1,0.0005827505827505828
system.overlays.CufbZVoGmuZokCjW.sort,1,0.0005827505827505828
system.overlays.CufbZVoGmuZokCjW.system.damage.Q85SvGoxCoIiB0OS.applyMod,1,0.0005827505827505828
system.overlays.CufbZVoGmuZokCjW.system.damage.Q85SvGoxCoIiB0OS.formula,1,0.0005827505827505828
system.overlays.CufbZVoGmuZokCjW.system.damage.Q85SvGoxCoIiB0OS.materials,1,0.0005827505827505828
system.overlays.CufbZVoGmuZokCjW.system.damage.Q85SvGoxCoIiB0OS.type,1,0.0005827505827505828
system.overlays.CufbZVoGmuZokCjW.system.heightening.damage.Q85SvGoxCoIiB0OS,1,0.0005827505827505828
system.overlays.rBTunIUathAlk04R._id,1,0.0005827505827505828
system.overlays.rBTunIUathAlk04R.name,1,0.0005827505827505828
system.overlays.rBTunIUathAlk04R.overlayType,1,0.0005827505827505828
system.overlays.rBTunIUathAlk04R.sort,1,0.0005827505827505828
system.overlays.rBTunIUathAlk04R.system.damage.VSfHXFSJQGTzmS13.applyMod,1,0.0005827505827505828
system.overlays.rBTunIUathAlk04R.system.damage.VSfHXFSJQGTzmS13.formula,1,0.0005827505827505828
system.overlays.rBTunIUathAlk04R.system.damage.VSfHXFSJQGTzmS13.materials,1,0.0005827505827505828
system.overlays.rBTunIUathAlk04R.system.damage.VSfHXFSJQGTzmS13.type,1,0.0005827505827505828
system.overlays.rBTunIUathAlk04R.system.heightening.damage.VSfHXFSJQGTzmS13,1,0.0005827505827505828
system.damage.fl86wl21hskrqrcy.applyMod,1,0.0005827505827505828
system.damage.fl86wl21hskrqrcy.formula,1,0.0005827505827505828
system.damage.fl86wl21hskrqrcy.kinds,1,0.0005827505827505828
system.damage.fl86wl21hskrqrcy.materials,1,0.0005827505827505828
system.damage.fl86wl21hskrqrcy.type,1,0.0005827505827505828
system.heightening.damage.fl86wl21hskrqrcy,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.name,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.overlayType,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.sort,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.damage.Esn7klJ9WRsIFnrE.applyMod,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.damage.Esn7klJ9WRsIFnrE.formula,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.damage.Esn7klJ9WRsIFnrE.kinds,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.damage.Esn7klJ9WRsIFnrE.materials,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.damage.Esn7klJ9WRsIFnrE.type,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.defense.save.basic,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.defense.save.statistic,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.heightening.damage.Esn7klJ9WRsIFnrE,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.heightening.interval,1,0.0005827505827505828
system.overlays.2a6Vm4mIjBgrzlO2.system.heightening.type,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.name,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.overlayType,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.sort,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.system.damage.cM137DAlBX1LcWAX.applyMod,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.system.damage.cM137DAlBX1LcWAX.formula,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.system.damage.cM137DAlBX1LcWAX.kinds,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.system.damage.cM137DAlBX1LcWAX.materials,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.system.damage.cM137DAlBX1LcWAX.type,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.system.heightening.damage.cM137DAlBX1LcWAX,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.system.heightening.interval,1,0.0005827505827505828
system.overlays.gHIOzknAtexc6GUE.system.heightening.type,1,0.0005827505827505828
system.damage.HrdGl9p9fldy9Nda.applyMod,1,0.0005827505827505828
system.damage.HrdGl9p9fldy9Nda.formula,1,0.0005827505827505828
system.damage.HrdGl9p9fldy9Nda.kinds,1,0.0005827505827505828
system.damage.HrdGl9p9fldy9Nda.materials,1,0.0005827505827505828
system.damage.HrdGl9p9fldy9Nda.type,1,0.0005827505827505828
system.heightening.damage.HrdGl9p9fldy9Nda,1,0.0005827505827505828
system.damage.QNagy8JdZerltPIt.applyMod,1,0.0005827505827505828
system.damage.QNagy8JdZerltPIt.formula,1,0.0005827505827505828
system.damage.QNagy8JdZerltPIt.kinds,1,0.0005827505827505828
system.damage.QNagy8JdZerltPIt.materials,1,0.0005827505827505828
system.damage.QNagy8JdZerltPIt.type,1,0.0005827505827505828
system.heightening.damage.QNagy8JdZerltPIt,1,0.0005827505827505828
system.damage.5e13Bmfh1lyUsnsZ.applyMod,1,0.0005827505827505828
system.damage.5e13Bmfh1lyUsnsZ.formula,1,0.0005827505827505828
system.damage.5e13Bmfh1lyUsnsZ.kinds,1,0.0005827505827505828
system.damage.5e13Bmfh1lyUsnsZ.materials,1,0.0005827505827505828
system.damage.5e13Bmfh1lyUsnsZ.type,1,0.0005827505827505828
system.damage.KvRk6TYR4MxpkyHs.applyMod,1,0.0005827505827505828
system.damage.KvRk6TYR4MxpkyHs.formula,1,0.0005827505827505828
system.damage.KvRk6TYR4MxpkyHs.kinds,1,0.0005827505827505828
system.damage.KvRk6TYR4MxpkyHs.materials,1,0.0005827505827505828
system.damage.KvRk6TYR4MxpkyHs.type,1,0.0005827505827505828
system.heightening.damage.5e13Bmfh1lyUsnsZ,1,0.0005827505827505828
system.heightening.damage.KvRk6TYR4MxpkyHs,1,0.0005827505827505828
system.damage.RmRLvyDCmUrdG9Qp.applyMod,1,0.0005827505827505828
system.damage.RmRLvyDCmUrdG9Qp.formula,1,0.0005827505827505828
system.damage.RmRLvyDCmUrdG9Qp.kinds,1,0.0005827505827505828
system.damage.RmRLvyDCmUrdG9Qp.materials,1,0.0005827505827505828
system.damage.RmRLvyDCmUrdG9Qp.type,1,0.0005827505827505828
system.damage.SkA0hnMkeRZeHBNT.applyMod,1,0.0005827505827505828
system.damage.SkA0hnMkeRZeHBNT.formula,1,0.0005827505827505828
system.damage.SkA0hnMkeRZeHBNT.kinds,1,0.0005827505827505828
system.damage.SkA0hnMkeRZeHBNT.materials,1,0.0005827505827505828
system.damage.SkA0hnMkeRZeHBNT.type,1,0.0005827505827505828
system.heightening.levels.10.damage.SkA0hnMkeRZeHBNT.applyMod,1,0.0005827505827505828
system.heightening.levels.10.damage.SkA0hnMkeRZeHBNT.formula,1,0.0005827505827505828
system.heightening.levels.10.damage.SkA0hnMkeRZeHBNT.materials,1,0.0005827505827505828
system.heightening.levels.10.damage.SkA0hnMkeRZeHBNT.type,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.name,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.overlayType,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.sort,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.system.damage.vs9ciDI4DzHtuq6T.applyMod,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.system.damage.vs9ciDI4DzHtuq6T.formula,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.system.damage.vs9ciDI4DzHtuq6T.kinds,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.system.damage.vs9ciDI4DzHtuq6T.materials,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.system.damage.vs9ciDI4DzHtuq6T.type,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.system.heightening.area,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.system.heightening.damage.vs9ciDI4DzHtuq6T,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.system.heightening.interval,1,0.0005827505827505828
system.overlays.X5dzq3FJP3WUX1ii.system.heightening.type,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.name,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.overlayType,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.sort,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.system.damage.3EYhdKvOCHjkfErE.applyMod,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.system.damage.3EYhdKvOCHjkfErE.formula,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.system.damage.3EYhdKvOCHjkfErE.kinds,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.system.damage.3EYhdKvOCHjkfErE.materials,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.system.damage.3EYhdKvOCHjkfErE.type,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.system.heightening.area,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.system.heightening.damage.3EYhdKvOCHjkfErE,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.system.heightening.interval,1,0.0005827505827505828
system.overlays.tXxdESgmsE9w9rws.system.heightening.type,1,0.0005827505827505828
system.damage.hI7EFjOWaaWklCOZ.applyMod,1,0.0005827505827505828
system.damage.hI7EFjOWaaWklCOZ.formula,1,0.0005827505827505828
system.damage.hI7EFjOWaaWklCOZ.kinds,1,0.0005827505827505828
system.damage.hI7EFjOWaaWklCOZ.materials,1,0.0005827505827505828
system.damage.hI7EFjOWaaWklCOZ.type,1,0.0005827505827505828
system.heightening.damage.hI7EFjOWaaWklCOZ,1,0.0005827505827505828
system.damage.Z0JV5JoCbMHgKA2k.applyMod,1,0.0005827505827505828
system.damage.Z0JV5JoCbMHgKA2k.formula,1,0.0005827505827505828
system.damage.Z0JV5JoCbMHgKA2k.kinds,1,0.0005827505827505828
system.damage.Z0JV5JoCbMHgKA2k.materials,1,0.0005827505827505828
system.damage.Z0JV5JoCbMHgKA2k.type,1,0.0005827505827505828
system.heightening.damage.Z0JV5JoCbMHgKA2k,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.name,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.overlayType,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.sort,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.damage.RvlurCw0bh1rCO6z.applyMod,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.damage.RvlurCw0bh1rCO6z.formula,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.damage.RvlurCw0bh1rCO6z.kinds,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.damage.RvlurCw0bh1rCO6z.materials,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.damage.RvlurCw0bh1rCO6z.type,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.heightening.area,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.heightening.damage.RvlurCw0bh1rCO6z,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.heightening.interval,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.heightening.type,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.traits.traditions,1,0.0005827505827505828
system.overlays.Xbeg9SUkGfiqGXzU.system.traits.value,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.name,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.overlayType,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.sort,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.damage.OuHfPvNu5dWl6QS4.applyMod,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.damage.OuHfPvNu5dWl6QS4.formula,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.damage.OuHfPvNu5dWl6QS4.kinds,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.damage.OuHfPvNu5dWl6QS4.materials,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.damage.OuHfPvNu5dWl6QS4.type,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.heightening.area,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.heightening.damage.OuHfPvNu5dWl6QS4,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.heightening.interval,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.heightening.type,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.traits.traditions,1,0.0005827505827505828
system.overlays.ci80ouAhMWhvH5hc.system.traits.value,1,0.0005827505827505828
system.damage.bZO38UWAu6Smc087.applyMod,1,0.0005827505827505828
system.damage.bZO38UWAu6Smc087.formula,1,0.0005827505827505828
system.damage.bZO38UWAu6Smc087.kinds,1,0.0005827505827505828
system.damage.bZO38UWAu6Smc087.materials,1,0.0005827505827505828
system.damage.bZO38UWAu6Smc087.type,1,0.0005827505827505828
system.heightening.damage.bZO38UWAu6Smc087,1,0.0005827505827505828
system.damage.pO0jWffyBOsayMks.applyMod,1,0.0005827505827505828
system.overlays.gtx60gzq3jg5sczk._id,1,0.0005827505827505828
system.overlays.gtx60gzq3jg5sczk.overlayType,1,0.0005827505827505828
system.overlays.gtx60gzq3jg5sczk.sort,1,0.0005827505827505828
system.overlays.gtx60gzq3jg5sczk.system.time.value,1,0.0005827505827505828
system.overlays.w892lw421gljtapf._id,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.overlayType,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.sort,1,0.0005827505827505828
system.overlays.w0trdt3leeebw0rt._id,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.system.damage.0.formula,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.system.damage.0.type,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.system.damage.1.applyMod,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.system.damage.1.formula,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.system.damage.1.materials,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.system.damage.1.type,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.system.heightening.damage.0,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.system.heightening.damage.1,1,0.0005827505827505828
system.overlays.w892lw421gljtapf.system.time.value,1,0.0005827505827505828
system.overlays.w0trdt3leeebw0rt.overlayType,1,0.0005827505827505828
system.overlays.w0trdt3leeebw0rt.sort,1,0.0005827505827505828
system.overlays.w0trdt3leeebw0rt.system.area.value,1,0.0005827505827505828
system.overlays.2ytogtmt6fuqt7ax._id,1,0.0005827505827505828
system.overlays.2ytogtmt6fuqt7ax.name,1,0.0005827505827505828
system.overlays.2ytogtmt6fuqt7ax.overlayType,1,0.0005827505827505828
system.overlays.2ytogtmt6fuqt7ax.sort,1,0.0005827505827505828
system.overlays.e2tir0ve6g4wtagu._id,1,0.0005827505827505828
system.overlays.e2tir0ve6g4wtagu.name,1,0.0005827505827505828
system.overlays.e2tir0ve6g4wtagu.overlayType,1,0.0005827505827505828
system.overlays.e2tir0ve6g4wtagu.sort,1,0.0005827505827505828
system.overlays.t43a3pt01ure0ngh._id,1,0.0005827505827505828
system.overlays.t43a3pt01ure0ngh.name,1,0.0005827505827505828
system.overlays.t43a3pt01ure0ngh.overlayType,1,0.0005827505827505828
system.overlays.w0trdt3leeebw0rt.system.time.value,1,0.0005827505827505828
system.overlays.btb0quascsjm63hj._id,1,0.0005827505827505828
system.overlays.btb0quascsjm63hj.overlayType,1,0.0005827505827505828
system.overlays.btb0quascsjm63hj.sort,1,0.0005827505827505828
system.traits.selected.auditory,1,0.0005827505827505828
system.overlays.btb0quascsjm63hj.system.area.value,1,0.0005827505827505828
system.traits.selected.emotion,1,0.0005827505827505828
system.traits.selected.transmutation,1,0.0005827505827505828
system.overlays.btb0quascsjm63hj.system.damage.0.formula,1,0.0005827505827505828
system.overlays.btb0quascsjm63hj.system.damage.0.type,1,0.0005827505827505828
system.overlays.btb0quascsjm63hj.system.damage.1.applyMod,1,0.0005827505827505828
system.overlays.btb0quascsjm63hj.system.damage.1.formula,1,0.0005827505827505828
system.overlays.btb0quascsjm63hj.system.damage.1.materials,1,0.0005827505827505828
